SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
2748	Potreste mandarmi una lista dei alberghi con i relativi prezzi ?						
2749	È meglio se piccoli animali siano amessi perchè abbiamo un cane che vogliamo portarci .	amessi	34	40		ammessi	
2749	È meglio se piccoli animali siano amessi perchè abbiamo un cane che vogliamo portarci .	perchè	41	47		perché	
2750	In attesa di una risposta , Vi mando i miei distinti saluti , Maria Rossi						
2751	Il Centro di Lingua e Cultura Piazza Italia Via Bixio , 99 00185 Roma Città X , 28 maggio 2011 .						
2752	Gentili Signori , Vi scrivo in risposta al Vostro annuncio apparso su un giornale che era tanto interessante per me .						
2753	Quest' estate mi piacerebbe frequentare uno dei Vostri corsi d' italiano .						
2754	Sceglierei un corso che dura 2 settimane .						
2755	Comincerei lo studio il 3 luglio se aveste ancora posti liberi per questo periodo .						
2756	Per quanto riguarda l' allogio , preferirei abitare in una casa privata , dunque potrei esercitare la lingua più .	allogio	23	30		alloggio	
2757	Sarei grato se poteste mandarmi una lista che comprende i Vostri prezzi e anche la tassa dell' allogio .	allogio	95	102		alloggio	
2758	In attesa di una Vostra cordiale risposta .						
2759	Distinti saluti .						
2760	Michele Rossi Strada Maggiore , 3 1031 Città X Ungheria						
2761	Gentili Signori , Ho visto a Vostro nell' annuncio , per questo scrivendo una lettera , mi piace lingua italiana a Roma .	Ho	18	20		ho	
2762	Mi piacerebbe frequentare sul questo corso , ma non so , come possibilità .						
2763	Vorrei prenotare una camera singola , se possibile .						
2764	Vorrei pendere anche se , i miei due cuccioli , posso stare con me una camera .						
2765	Quando costa del corso , e quando costa una camera singola 28.maggio 2011 Saluti : Michele Rossi						
2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	Signor	26	32		signor	
2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	anuncio	64	71		annuncio	
2766	il 28 maggio 2011 Egregio Signor , ho deciso di rispondere all' anuncio , perchè si trovano un buon corso in Italia è non facile di solo .	perchè	74	80		perché	
2767	Mi piace se danno diversi diplant , e ne posso scegliere .						
2768	E a secondo me , meglio rivolgermi con un organizzatore chi puó offrire molti possibilitá e programmi interessanti , mentre studio tutto il giorno .	puó	60	63		può	
2768	E a secondo me , meglio rivolgermi con un organizzatore chi puó offrire molti possibilitá e programmi interessanti , mentre studio tutto il giorno .	possibilitá	78	89		possibilità	
2769	Ho deciso il corso individuale , perchè mi serve se meglio il rapporto tra le insegnante e me , che piú importanti qui .	perchè	33	39		perché	
2769	Ho deciso il corso individuale , perchè mi serve se meglio il rapporto tra le insegnante e me , che piú importanti qui .	piú	100	103		più	
2770	Mi piace fare consigliare un alloggio buono , (e non troppo costoso ) ma se tutto è a posto , e anche ancora camere libere , mi desidero una camera singola in hotel .						
2771	Ho domande : Quando euro dell' aloggio per una sera ?	aloggio	31	38		alloggio	
2772	I prezzi comprendi la prima colazione ?						
2773	(I ) Cordiali saluti , Maria Rossi						
2774	Città X , 27 Maggio , 2011 Gentili Signori , tanti auguri per Voi aver potuto anunciare questo matrimonio di Beatrice a Stefano .	anunciare	78	87		annunciare	
2775	Vorrei ringraziarVi per questa invita e vorrei farVi sapere che mi godo di potere participare a questa festa .						
2776	Ci vediamo in Chiesa di Santa Chiara e dopo al ristorante """" Da Ciro """" .						
2777	Ho solo una domanda .						
2778	Potete aiutarmi facendomi sapere che regalo potrei portare ?						
2779	In attesa di una risposta (anche su telefonino : 0345-11111111 ) Vi ringrazio anticipamente .						
2780	Distinti saluti , Maria Rossi						
2781	Maria Rossi 12345 Città X , il 20 ottobre '11 Strada Maggiore 1 Signori Beatrice e Stefano Russo / Tittarelli Via Friuli , 72 Napoli Cara Beatrice !						
2782	Caro Stefano !						
2783	Con la presente , vorrei esprimere i miei auguri a proposito del vostro matrimonio Ero veramente felice di sentire questa novità meravigliosa !						
2784	Vi ringrazio anche del invito e ho povuto prendere qualche giorno libero .						
2785	Cosi è possibile di participare alla vostra festa .	Cosi	0	4		Così	
2786	Vorrei prenotare una camera vicino dal ristorante , cosi si festeggia ancora meglio , e voi sappete , c' è anche un viaggio abbastanza lungo da Città X a Napoli .	cosi	52	56		così	
2786	Vorrei prenotare una camera vicino dal ristorante , cosi si festeggia ancora meglio , e voi sappete , c' è anche un viaggio abbastanza lungo da Città X a Napoli .	sappete	92	99		sapete	
2787	Per il momento , non ho nessun' idea che cosa potrei regalarvi .						
2788	Vi chiedo di aiutarmi e di farmi una proposta .						
2789	Forse avete anche scelto un negozzio con una lista di regali di nozze ?	negozzio	28	36		negozio	
2790	Sto aspettando la vostra risposta e c' è un piacere di rivedersi presto , Vi abbracio , Maria	abbracio	77	85		abbraccio	
2791	Cari Beatrice e Stefano , I miei migliori auguri per il vostro Matrimonio !	Matrimonio	63	73		matrimonio	
2792	Credo che abbiate una bella vita pieno di felicità e amore .						
2793	Vi ringrazio molto per mio invito e sicuramente vengo anch' io con molto piacere .						
2794	Una cosa cosi bella e importante non posso lasciare perdere .						
2795	L' ultima cosa è chè volevo chiedervi , se avete una lista matrimonia .	chè	17	20		che	
2796	Ancora i miei migliori auguri e tutta la felicità .						
2797	Cari saluti Maria						
2798	Maria Rossi Strada Maggiore 840 12345 Città X Stefano Tittarelli e Beatrice Russo Via Friuli 72 Napoli Caro Stefano , Cara Beatrice , Vi ringrazio per l' invito che ho ricevuto .						
2799	Mi ha fatto un gran piacere .						
2800	Cari congratulazioni per il vostro matrimonio e solo il meglio per il futuro .						
2801	Arrivo con piacere alla ceremonia .						
2802	Ma non credo che arriverò al ristorante .						
2803	Perché ho già un altro appuntamento .						
2804	Se mai ti faccio sappere una settimana prima .	sappere	17	24		sapere	
2805	Altro non so che regalo vi piacerebbe .						
2806	Dite mi per favore con cosa che vi posso fare un piacere ?						
2807	Non vorrei regalare qualcosa inutile .						
2808	Ormai ci sentiamo .						
2809	Cari saluti Maria						
2810	Cara Beatrice , caro Stefano !						
2811	Tanti auguri per il vostro matrimonio e grazie per l' invito .						
2812	Con piacere vi confermo questo appuntamento per la vostra festa .						
2813	Arriveró con la mia moglie .	Arriveró	0	8		Arriverò	
2814	Vi chiedo con cuore , quale regalo sarebbe effettivo per la vostra nuova vita insieme .						
2815	Sarei molto contento se uno mi scrivesse un e-mail con una proposta prima l' appuntamento della festa .						
2816	Cordiali saluti , Michele !						
2817	XX						
2818	Città X , 18 giugno 2011 Caro Francesco , Come stai ?						
2819	Mi sembra che tutto vada molto bene per te! Tanti auguri per il tuo esame sopratutto l' hai superato benissimo !						
2820	Penso che sia una buona idea di continuare con i tuoi studi universitari perché sei ancora molto giovane ed è sempre meglio di tenere alcuni certificati di più per trovare un lavoro piacevole !						
2821	Anzi , se ti piacerebbe te posso dare una mano per scegliere un' università famosa .						
2822	Io invece ho cominciato un nuovo lavoro che mi piace moltissimo .						
2823	Sono , anch' io , molto felice !						
2824	Questo lavoro è veramente ottimo !						
2825	All' inizio è sempre dificile cambiare lavoro ma piano piano sarà meglio .	dificile	21	29		difficile	
2826	Devo abituarmi .						
2827	Ogni giorno devo sviluppare altri sistemi informativi dunque è molto interessante .						
2828	Non mi ricordo se ti l' ho gia detto ma sono innamorata !	gia	27	30		già	
2829	Si chiama Mario e mi ha fatto un regalo molto piacevole : un fine settimana a Roma .						
2830	È tanto romantico , no ?						
2831	Non sono ancora sicura ma penso che sia l' uomo della mia vitta ! ! ! Magari ...						
2832	Spero veramente di sentirti presto .						
2833	Tanti saluti e un caro abbraccio Bacione , Maria						
2834	Città X , in giugno 2011 Cara Beatrice , Caro Stefano , Siamo felici di aver ricevuto il vostro annuncio dell matrimonio !						
2835	Vi ringraziamo tanto per l' invito .						
2836	Vi vogliamo congratulare affetusamente e vi desideremo una vita felice e lungo .	affetusamente	25	38		affettu(o)samente	
2837	Siamo molti lieti di venire alla vostra ceremonia e di congratularci personalmente ed anche a festeggiare con voi !						
2838	Vorremo volentieri farci un regalo .						
2839	Ci fareste sapere che cosa desiderete ?						
2840	Aspettiamo la vostra risposta .						
2841	Vi abracciamo e vi salutiamo Maria e famiglia	abracciamo	3	13		abbracciamo 	
2842	Città X , 18 giugno 2011 Caro Francesco , Due settimane fa , abbiamo comprato delle biciclette per andare a fare passeggiate in famiglia .						
2843	Adesso stiamo guardando per trascorrere una settimana al mare in un albergo che ospita i bambini .						
2844	Se non ti da fastidio di venire a Città X , potrai lavorare presso la ditta di Michele .						
2845	Penso che sià una buona idea per parlare e scrivere ogni giorno in tedesco .	sià	10	13		sia	
2846	Che ne pensi ?						
2847	Il mio lavoro mi piace moltissimo , ma non vedo l' ora di partire in vacanza .						
2848	Sono molto contenta che ti sei laureato e non dubito che troverai un lavoro piacevole .						
2849	Spero di sentirti presto .						
2850	Un forte abbraccio Maria						
2851	Città X , 18 giugno 2011 Caro Francesco , grazie mille per la tua lettera .						
2852	Sono molto lieto che ce l' hai fatta questo esame orale .						
2853	Bravissimo .						
2854	Attualmente abbiamo molto da fare al ufficio del ambiente prima le vacanze prossime .						
2855	Al ufficio siamo confrontati a trattare molte domande di dissodamento presentate dai cantoni per diversi projetti d' interesse publico .	projetti	105	113		progetti	
2855	Al ufficio siamo confrontati a trattare molte domande di dissodamento presentate dai cantoni per diversi projetti d' interesse publico .	publico	127	134		pubblico	
2856	Molti incarti sono bene presentati e non fanno difficoltà .						
2857	Per quelli incarti semplice il nostro ufficio cerca una persona per darci una mano per tre mese .						
2858	Nel ufficio potresti occuparti delle risquieste venando di tutta la Svizzera .	risquieste	37	47		ri(s)chieste	
2859	Le tue conoscenze linguistiche verrano bene accettate per tradurre per esempio le domande del Ticino .	verrano	31	38		verranno	
2860	Sono impiegato al ufficio del ambiente come giurista .						
2861	Benché nascito a Città Y , ho fatto tutte le scuole a Città Z dove ho studiato giurisprudenzia all' Università .	giurisprudenzia	79	94		giurisprudenza	
2862	Dopo un lavoro da un avocato a Città A ho traslocato a Città X dove lavoro attualmente nella divisione giuridica del ufficio del ambiente .	avocato	21	28		avvocato	
2863	Ancora bravo per l' esame superato .						
2864	È importante oggi conoscere molte lingue in un mondo sempre più diverse .						
2865	Manda il tuo curriculum vitae con una breva lettera al ufficio .						
2866	Tanti saluti Michele						
2867	CARO FRANCESCO Città X , 20.1.2011 Ho ricevuto la tua lettera probrio oggi .						
2868	Ti ringrazio e ti do i miei tantissimi auguri per aver aprovato il esame di maturita linguistica .	maturita	76	84		maturità	
2869	Io invece mi sono andato a presentare a 3 dite lavorative , ingui a 2 non avevano lavoro .	dite	42	46		ditte	
2870	Pero dopo una settimana mi hanno scritto di poter andarmi a presentarmi il piu presto possibile .	Pero	0	4		Però	
2870	Pero dopo una settimana mi hanno scritto di poter andarmi a presentarmi il piu presto possibile .	piu	75	78		più	
2871	Comunque domani parto per andare in Italia e ci potremo vederci presto .						
2872	Ho un amico che lavora in un albergo nelle tue vicinanze .						
2873	Potrei domandere per un lavoro e dirli di conoscerti molto bene .						
2874	Caro Francesco ti ringrazio ancora tantissimo per la tua lettera e spero di vederti presto .						
2875	Tanti Saluti da Michele Rossi						
2876	Città X , 6 Febbraio 2011 Caro Francesco Un piaccere di leggere le tue novità e che stai bene !						
2877	Mentre l' anno scorso , ho lavorato nella storia che già ti ho parlato .						
2878	Il giornale """" Voce dell' Lago Maggiore """" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """" Val Grande """" che se trova entro il Lago Maggiore e il Centovalli .	dell'	19	24		del	
2878	Il giornale """" Voce dell' Lago Maggiore """" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """" Val Grande """" che se trova entro il Lago Maggiore e il Centovalli .	hà	59	61		ha	
2878	Il giornale """" Voce dell' Lago Maggiore """" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """" Val Grande """" che se trova entro il Lago Maggiore e il Centovalli .	mandatò	62	69		mandato	
2878	Il giornale """" Voce dell' Lago Maggiore """" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """" Val Grande """" che se trova entro il Lago Maggiore e il Centovalli .	trata	95	100		tratta	
2879	Cosi , avevo la obligazione di visitare il parco .	Cosi	0	4		Così	
2879	Cosi , avevo la obligazione di visitare il parco .	obligazione	16	27		obbligazione	
2880	Questo parco è veramente una maraviglia .	maraviglia	29	39		meraviglia	
2881	Ci sono molti alberghi , grotti (piccole ristorante con specialità locale ) , ma sopratutto paisaggi fantastici .	paisaggi	92	100		paesaggi	
2882	E con un pò di fortuna se osserve anche l' aguia reale e molti altri animali salvaggi .	aguia	43	48		aquila	
2883	Ma sono perdendo il filo rosso causa degli impressioni maravigliosi ritornando .						
2884	Tuttavia non è perdito : Nell' parco e i sui grotti e alberghi se cerceranno sempre personi per lavorare durante la stazione estivale .	Nell'	25	30		nel	
2884	Tuttavia non è perdito : Nell' parco e i sui grotti e alberghi se cerceranno sempre personi per lavorare durante la stazione estivale .	cerceranno	66	76		cerc(a)vano	
2885	Sono molto lieto che mi hai scritto perché questo apre una perspectiva fabulosa : Lavorarai vicino da qui e così averò la possibilità di visitarti alcuni volte nelle montagne ...	Lavorarai	82	91		lavorerai	
2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	articulo	31	39		articolo	
2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	gia	117	120		già	
2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	hà	121	123		ha	
2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	contato	130	137		contatto	
2887	Sarebbe ottimale per financiare la continuazione delle mie studie di geografia in Città Y .	financiare	21	31		finanziare	
2888	Ancora tanti auguri per là tua maturità , faceremo una festa durante il tuo sogiorno qui ...	là	24	26		la	
2888	Ancora tanti auguri per là tua maturità , faceremo una festa durante il tuo sogiorno qui ...	sogiorno	76	84		soggiorno	
2889	Tanti saluti cordiali , Michele						
2890	Città X , 18.06.2011						
2891	Caro Francesco , Auguri !						
2892	Sono veramente contento per te .						
2893	Me ne avevi parlato l' ultima volta che ci siamo incontrati , ma non pensavo di sentirti con una buona notizia così velocemente !						
2894	Sei bravo !						
2895	Durante questo periodo , per me , la vita era più calma .						
2896	Non ho avuto vacanze , sono andato a Parigi per la prima volta solo per 3 giorni .						
2897	Però , ho potuto vedere le principale cose di non mancare .						
2898	Invece , al lavoro , ho sempre più delle responsabilità , ma il mio stipendio non cambie .						
2899	Sto guardando per trovare un altro posto di lavoro nello stesso dominio .						
2900	Ho guardato già tutti giornali queste ultime settimane , ma non c' è niente .						
2901	Anche per te sto cercando , ma senza fortuna .						
2902	Invece , mi sembra che sia un nuovo albergo in construzione a dieci minuti a piedi della mia casa .						
2903	Aspetto di sapere il nome et ti telefonerò per darti le riferenze .						
2904	Ti consiglio di priparare i tuoi documenti , così le potrai mandare rapidamente .	priparare	16	25		preparare	
2905	D' accordo ?						
2906	Cordiali saluti .						
2907	Michele						
2908	Città X , 18 Giugno 2011 Caro Francesco , Grazie per la tua lettera , sono sempre felice di avere notizie da te .						
2909	Preparando il mio viaggio in Namibia , ho dimenticato di mandare un messagio per augurti """" In boca al lupo """" ! """" per la tua maturità .	boca	94	98		bocca	
2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	Sicome	0	6		Siccome	
2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	de	194	196		dell'	
2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	l'	197	199		dell'	
2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	Agosto	230	236		agosto	
2911	Mi sembra una buona idea che (tu ) provi qualche attività professionale prima di scegliere che cosa farai nel futuro .						
2912	Sei giovane e ho tempo !						
2913	Perché non faresti un bel viaggio per pensarci ?						
2914	Penso che presso la ditta dovè lavora mia sorella abbia l' opportunità di dare un mano nel riparto della spedizione .	dovè	26	30		dove	
2915	La verrò in fine settimana e la chiederò se sarei possibile .						
2916	Durante il meso scorso , ho viaggiato tre settimane per fare la promozione d' un nuovo prodotto che abbiamo svilupato .	svilupato	108	117		sviluppato	
2917	Sono andata per presentarlo a qualche mostri e anche a nuovi clienti che sembrano molto interessati .						
2918	E vorrei complimentarti per i tuoi voti .						
2919	Era sicura che tu riuscirai !						
2920	Ti farei sapere per il """" job """" la settimana prossima .						
2921	Cordiali saluti						
2922	Città X , 18.06.2011						
2923	Caro Francesco , Grazie per la tua lettera .						
2924	Auguri per l' esame .						
2925	Ho pensato che tu lo fai .						
2926	Io sto bene , sto lavorando in un ufficio delle Ditta X .						
2927	Mi occupo delle annunci sul treno .						
2928	Mi piace molto !						
2929	L' anno scorso sono stato in regione X per un mezzo anno per studiare la lingua italiana .						
2930	Mi è piacuto molto !						
2931	La cucina italiana , il mare , la gente ...						
2932	Si , ti aiuto per cercare un lavoro .	Si	0	2		Sì	
2933	Se io sento qualcosa ti lo dico subito .						
2934	Vado anche a telefonare un amico per sapere se lui sa qualcosa .						
2935	Le Ditta X a Città X cercano sempre personale .						
2936	Il nummero di telefono è 0345-11111111 .	nummero	3	10		numero	
2937	Chiama lì ! Va bene così ?						
2938	Ci vediamo in settembre a Città Y per la festa di Eva Tanti saluti Michele						
2939	Città X , 18.01.2011						
2940	Caro Francesco , complimenti !						
2941	Hai superato l' esame con il massimo dei voti .						
2942	Sono contento per te .						
2943	Posso aiutarti a trovare un lavoro .						
2944	Non a Città X , ma nei dintorni ci sono alberghi e ditte chi cercano personale .						
2945	A Città Y , c' è un albergo che cerca personale multilinguale e c' è una ditta internationale che cerca personale .						
2946	Che ne dice ?						
2947	Per l' indirizzi chiamami sul cellulare 0345-11111111 .						
2948	A Città Y sono passati molti cose .						
2949	Maria mi a piantata .	a	9	10		ha	
2950	C' è un altro .						
2951	Così è la vita .						
2952	Mi sono licenziato ed ora lavoro in proprio .						
2953	Guadagno bene ma non ho limiti di orario .						
2954	Non vedo l' ora di rivederti .						
2955	Cari saluti Michele						
2956	Città X , il 17 giugno 2011 Caro Francesco , Sono contenta che sei molto bene e famoso .						
2957	Voglino ringraziarti per il tuo sucesso .	sucesso	32	39		successo	
2958	Ho fatto la mia maturità anche .						
2959	Secondo me l' è stata molto difficile e per questo sono molto felice che era finita .						
2960	È un buona idea d' iscriverti all Università .						
2961	Visto che abito vicino a Città Y e potresti venire lì per studiare .						
2962	La regione è molto interessante .						
2963	Puoi fare il shopping o andare in piscina o andare in cinema .						
2964	Poi vado con te . : ) Dopo la mia maturità voglino fare una formazione nella parte di chimica , ma forse studio con te a Città Y . (Quando vengi! ? ) Uno di miei amici ha un albergo e cerca una persona la quale mette le stanze in ordine .						
2965	Quando voui , posso chiederli se dati il lavoro .	voui	7	11		vuoi	
2966	Poi dormi alla mia casa e va a piedi circa cinque minuti fine all' albergo .						
2967	Sono molto felice quando mi mandai il tuo curriculum , ma solo con una foto di te .						
2968	Meglio sara che mi mandai tutte le cose , poiché le do al mio amico .	sara	7	11		sarà	
2969	Spero che scrivimi molto rapido .						
2970	Tanti saluti e un baccio Maria	baccio	18	24		bacio	
2971	Città X , 17.05.2011						
2972	Caro Francesco , grazie mille della tua lettera .						
2973	Come stai ?						
2974	Sono contenta di ottenere queste informazione .						
2975	Ho cominciato a studiare la veterinaria .						
2976	È un sogno il quale diventa la realtà .						
2977	Mi piace molto l' università ma mi manca casa mia e i miei animali .						
2978	Inoltre ho un' idea per te .						
2979	Nella città dove sto studiando c' è un uffici il quale cerca un aiuto .						
2980	Loro sono sempre in contatto con altri paesi e so che tu ami il tedesco , l' italiano , il francese e l' inglese .						
2981	Forse puoi mandarmi il tuo curriculum .						
2982	Prima puoi vivere con me per provare questo lavoro e per deciderti come vuoi continuare .						
2983	Il mio studio e molto duro e sono quasi tutto il giorno all' università .	e	14	15		è	
2984	Tre volte nella settimana lavoro in un bar per guardagnare i soldi .						
2985	Il fine della settimana spendo sempre a casa mia con i miei animali e il mio ragazzo .						
2986	È bello che hai preso la maturità linguistica .						
2987	Hai superato con il massimo dei voti ?						
2988	Benissimo !						
2989	Sapevo sempre che sei molto intelligente .						
2990	Anch' io sono molto , molto felice che l' hai preso finalmente .						
2991	Allora , devo andare all' università .						
2992	Mi rispondi presto , bacio Maria						
2993	Città X , 17 . giugno 2011 Caro Francesco , Grazie della tua lettera !						
2994	Come stai ?						
2995	Io sto bene .						
2996	Sarebbe bello che hai la tua maturità linguistica !						
2997	Sono gelosa l' avendo con il massimo dei voti !						
2998	La mia situazione professionale non è bene .						
2999	Vado a scuola ma non ho tempo per lavorare per avere molti soldi .						
3000	Dopo la scuola vorrei iscrivermi all' Università per studiare l' italiano .						
3001	Studiando l' italiano ho visitato l' Università a Città Y con i miei amici l' ultimo periodo .						
3002	Sono anche stata in Italia per due settimane in Città Z nella regione X .						
3003	Penso che abbia delle idea per te .						
3004	Nella mia città c' è un hotel il quale cercha un' assistente del manager per i turisti italiani .	cercha	39	45		cerca	
3005	Potrebbe essere un lavoro per te ?						
3006	Puoi darmi il tuo curriculum .						
3007	Spero che ho potuto aiutarti .						
3008	Tanti saluti e un abbracio , Maria	abbracio	18	26		abbraccio	
3009	Città X , 17 guigno 2011 Caro Francesco , Grazie della tua lettera .						
3010	Sono molto contenta che hai preso la maturità linguistica .						
3011	Gratulazione !						
3012	Domani è il primo giorno delle mie vacanze e con quello giorno ho finito la classe undici della scuola superiore .						
3013	Durante i mesi scorsi , ho molto imparato per gli esami in classe .						
3014	Ho un' idea per te .						
3015	Forse puoi lavorare nel ristorante del mio nonno perché cerca del personale .						
3016	Anche se non ho chiesto mio nonno sono sicura che non c' è un problema .						
3017	Quando mi ha mandato il tuo curriculum lo mostro a mio nonno .						
3018	Nell' anno prossimo anch' io prenderò la maturità aggettivo di nazionalità X .						
3019	Dopo aver passato la mia maturità comincierò con gli studi universitari in chimica perché mi piace molto fare degli esperimenti .	comincierò	34	44		comincerò	
3020	Avendo delle vacanze posso andare a trovarti in Calabria ?						
3021	Ti piace quell idea ?						
3022	Spero di avere subito una risposta di te .						
3023	Tanti cari saluti Maria						
3024	Caro Francesco , mi ho fatto molto piacere ricevere la tua lettera .						
3025	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	contato	47	54		contatto	
3025	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	fra	57	60		frattempo	
3025	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	tempo	61	66		frattempo	
3025	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	sucesso	69	76		successo	
3026	-symbol- .						
3027	Ho trovato un lavoro a una dita a Città X e sono molto contento .						
3028	Lavoro da sette settimane a un' agenzia di viaggio .						
3029	Mi hai chiesto darti un consiglio se è meglio comminciare a lavorare o oppure iscrivere all' Università .	comminciare	46	57		cominciare	
3030	Secondo me è adesso meglio che tu comminci fare qualcosa pratica perché hai fatto alla scuola molte cose teoretiche .	comminci	34	42		cominci	
3031	A Città X un grande Hotel ha aperto e ci sono delle possibilità trovare un lavoro qui .	Hotel	20	25		hotel	
3032	Il """" Park Hotel """" è un Hotel di una catena dell' Hotel distribuito da tutte le parte dell' Europa .	Hotel	23	28		hotel	
3032	Il """" Park Hotel """" è un Hotel di una catena dell' Hotel distribuito da tutte le parte dell' Europa .	Hotel	49	54		hotel	
3033	Ci sono le opzioni che ti sviluppi a un directore finalmente .						
3034	Forse è un buon consiglio !						
3035	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	fra	6	9		frattempo	
3035	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	tempo	10	15		frattempo	
3035	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	guiste	80	86		giuste 	
3035	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	communicare	110	121		comunicare	
3036	Sono securo che troverò una idea giusta per le mie prossime vacanze .	securo	5	11		sicuro	
3037	Altrimenti ho sempre saputo che tu fa la maturità linguistica con ottimo risultato .						
3038	Congratulazione !						
3039	In attesa alla tua presto risposto , cari saluti Michele						
3040	Città X , 02.07.2011						
3041	Caro Francesco , ti ringrazio per la tua lettera .						
3042	Mi ha fatto molto piacere sentire che hai superato l' esame con grande successo .						
3043	Come sai lavoro ancora come insegnante a una scuola media a Città Y e c' è sempre molto da fare : preparare i lezioni , correggere i compiti e altre cose .						
3044	Ma per fortuna nelle due settimane scorse erano le vacanze .						
3045	Io e mio marito siamo stati a Roma e abbiamo frequentato un corso per imparare la lingua italiana a Roma .						
3046	E stato un viaggio molto interessante e divertente .	E	0	1		È	
3047	La città di Roma mi è piacuta moltissima , abbiamo visitato diverse chiese antiche .						
3048	E figurati , anch' io scrivo un test in italiano ora Mi dispiace non posso darti una mano ora , ma Bacio Maria						
3049	Città X , 02.7.11 Caro Francesco , auguri per hai preso la tua maturità linguistica .						
3050	Mi scusa non ho ti scritto le settimane scorse .						
3051	Ance io ho imparato tantissimo per fare il mio esame italiano B1 .	Ance	0	4		Anche	
3052	A secondo me pottresti lavora in ditta uguale io .	pottresti	13	22		potresti	
3053	Andrò a chieder al mio cappo .						
3054	Ma devi sappere c' è molto lavoro da fare .	sappere	8	15		sapere	
3055	Per esempio io vado quasi ogne settimana a Città Y per lavorare nel un progetto interessante .						
3056	Il lunedi prendo l' aero e ritorno a Città X il giovedi .	lunedi	3	9		lunedì	
3056	Il lunedi prendo l' aero e ritorno a Città X il giovedi .	giovedi	48	55		giovedì	
3057	Magari possiamo incontrarci Michele						
3058	Città X , 25/06/2011 Cara Beatrice , Ti ringrazio molto per il vostro invito per il vostro matrimonio .						
3059	Sono molto contento che siete felice insieme .						
3060	Ti auguro buona fortuna , tanto amore e una bella vita insieme con Stefano .						
3061	Grazie anchè che per l' invito , mi hai fatto tanto piacere .	anchè	7	12		anche	
3062	Con tanto piacere vorei vieniere da noi a Napoli .	vorei	18	23		vorrei	
3063	Credo che non sia un problemo per prenotare un allbergo vicino da noi .						
3064	Cosi , quando ti serve una mano c' e sono io accanto te .	Cosi	0	4		Così	
3064	Cosi , quando ti serve una mano c' e sono io accanto te .	e	35	36		è	
3065	Mi sembra una buona ideà .	ideà	20	24		idea	
3066	Ho una domanda , possò portare anché il mio ragazzo ?	anché	31	36		anche	
3067	Tu hai visto l' ultima volta tanti anni fa .						
3068	Ti ricordi ?						
3069	Allora , cara Beatrice , cosa potrei regalare a voi due ?						
3070	Avete un grande sognio ?	sognio	16	22		sogno	
3071	Ho già una idea nel mio pensiero , tu vedi quando festeciamo il vostro matrimonio .	festeciamo	50	60		festeggiamo	
3072	Mi saluti anché Stefano e non vedo l' ora che rivederci a Napoli .	anché	10	15		anche	
3073	Ti ringrazio molto per una tua ricevere risposta , intanto ti mando tanti saluti e un abbraccio .						
3074	Maria Rossi						
